Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,label
80,52,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,230769.230769231,38461.5384615385,52.0,0.0,52,52,52,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0,0,0,40,0,38461.5384615385,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,153,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,1254901.961,26143.79085,51.0,50.11985634,103,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,64,64,13071.89542,13071.89542,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,64,0,0,0,0,0,0,2,80,2,112,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
50023,246,2,1,258,0,258,0,129.0,182.4335495,0,0,0.0,0.0,1048780.488,12195.12195,123.0,63.63961031,168,78,246,246.0,0.0,246,246,0,0.0,0.0,0,0,1,0,0,0,40,20,8130.081301,4065.04065,0,258,129.0,148.9563695,22188.0,0,1,0,0,1,0,0,0,0,172.0,129.0,0.0,40,0,0,0,0,0,0,2,258,1,0,55,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,173,2,2,64,96,32,32,32.0,0.0,48,48,48.0,0.0,924855.4913,23121.38728,57.66666667,60.08604941,122,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,64,64,11560.69364,11560.69364,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48.0,32.0,48.0,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,12000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,40,0,2000000.0,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
58927,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,357,264,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53668,168,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,107142.857142857,17857.1428571429,84.0,117.379725677,167,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,5952.380952381,11904.7619047619,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,11704376,9,6,406,11632,406,0,45.11111111,135.3333333,5792,0,1938.666667,2544.918912,1028.504211,1.281571952,836026.8571,2150363.757,6701694,1,6705846,838230.75,2369788.517,6703158,1,11700000,2340866.4,3260799.685,6701694,14,0,0,0,0,296,200,0.768943171,0.512628781,0,5792,752.375,1751.977507,3069425.183,0,0,0,1,0,0,0,0,0,802.5333333,45.11111111,1938.666667,296,0,0,0,0,0,0,9,406,6,11632,29200,235,1,32,742.0,0.0,742,742,6701694.0,0.0,6701694,6701694,1
53010,751,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2663.115846,751.0,0.0,751,751,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1331.557923,1331.557923,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,227,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,232,2,2,66,336,33,33,33.0,0.0,168,168,168.0,0.0,1732758.621,17241.37931,77.33333333,132.2132116,230,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,8620.689655,8620.689655,33,168,87.0,73.94254526,5467.5,0,0,0,0,0,0,0,0,1,108.75,33.0,168.0,64,0,0,0,0,0,0,2,66,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,77683,4,4,152,412,38,38,38.0,0.0,103,103,103.0,0.0,7260.275736,102.9826346,11097.57143,19580.67264,47700,3,77542,25847.33333,44723.86717,77490,3,29980,9993.333333,17263.07639,29927,4,0,0,0,0,80,80,51.49131728,51.49131728,38,103,66.88888889,34.25800799,1173.611111,0,0,0,0,0,0,0,0,1,75.25,38.0,103.0,80,0,0,0,0,0,0,4,152,4,412,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3331530,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.800974327,666306.0,938984.9126,2024009,55,1307521,653760.5,891805.1938,1284362,23159,3308461,1654230.5,523023.5515,2024064,1284397,0,0,0,0,104,112,0.900487164,0.900487164,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,3,0,29200,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,115849324,16,14,1015,2764,931,0,63.4375,231.3548410991,2758,0,197.4285714286,736.9848880912,32.6199572818,0.258957057,3994804.27586207,4878192.65813185,10014727,55,115849324,7723288.26666667,4150155.27826257,10046834,32438,110442358,8495566.0,3752917.963075,10046985,426,0,0,0,0,332,424,0.1381104304,0.1208466266,0,2758,121.9032258065,516.8233969703,267106.423655914,0,0,0,1,0,0,0,0,0,125.9666666667,63.4375,197.4285714286,332,0,0,0,0,0,0,16,1015,14,2764,8192,971,15,20,39305.7272727273,23910.5246453979,111398,31936,10000913.0,5893.4327008969,10014727,9993942,0
64959,1359360,7,2,11607,26,5840,0,1658.142857,2447.264897,20,6,13.0,9.899494937,8557.703625,6.620762712,169920.0,480211.2143,1358382,2,1359360,226560.0,554477.3516,1358382,2,50,50.0,0.0,50,50,0,0,0,0,164,40,5.149482109,1.471280603,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,0,1292.555556,1658.142857,13.0,164,0,0,0,0,0,0,7,11607,2,26,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,5408607,8,4,698,2982,517,0,87.25,178.6335034965,2718,0,745.5,1320.4851381216,680.3970042564,2.2186858834,491691.545454546,1583845.84710188,5266880,4,5408607,772658.142857143,1981966.55323658,5266880,4,61253,20417.6666666667,12457.9134020643,30372,6447,0,0,0,0,172,92,1.4791239223,0.7395619611,0,2718,283.0769230769,747.0313984408,558055.91025641,0,0,0,1,0,0,0,0,0,306.6666666667,87.25,745.5,172,0,0,0,0,0,0,8,698,4,2982,8192,31,7,20,141723.0,0.0,141723,141723,5266880.0,0.0,5266880,5266880,0
53,185,2,2,78,180,39,39,39.0,0.0,90,90,90.0,0.0,1394594.595,21621.62162,61.66666667,65.57692684,133,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,10810.81081,10810.81081,39,90,59.4,27.93385043,780.3,0,0,0,0,0,0,0,0,1,74.25,39.0,90.0,40,0,0,0,0,0,0,2,78,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,99818672,6,7,355,11595,337,0,59.16666667,136.1417154,5792,0,1656.428571,2120.732252,119.7170806,0.130236155,8318222.667,28800000.0,99700000,3,99700000,19900000.0,44600000.0,99700000,3,99800000,16600000.0,40700000.0,99700000,45,0,0,0,0,164,232,0.060108994,0.07012716,0,5792,854.0,1666.285828,2776508.462,1,0,0,0,0,0,0,0,1,919.6923077,59.16666667,1656.428571,164,0,0,0,0,0,0,6,355,7,11595,0,235,3,20,12986.0,0.0,12986,12986,99700000.0,0.0,99700000,99700000,1
48710,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.666666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,349,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,688813,2,2,106,428,61,45,53.0,11.3137085,301,127,214.0,123.0365799,775.2466925,5.80709133,229604.3333,356273.184,640079,629,688184,688184.0,0.0,688184,688184,640708,640708.0,0.0,640708,640708,0,0,0,0,52,52,2.903545665,2.903545665,45,301,119.0,106.5269919,11348.0,0,0,0,0,0,0,0,0,1,148.75,53.0,214.0,52,0,0,0,0,0,0,2,106,2,428,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,173,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1317919.075,23121.38728,57.66666667,60.70694634,123,3,3,3.0,0.0,3,3,47,47.0,0.0,47,47,0,0,0,0,40,40,11560.69364,11560.69364,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,136775,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,475.233047,21.93383294,68387.5,96652.3046,136731,44,136775,68387.5,96652.3046,136731,44,0,0.0,0.0,0,0,0,0,0,0,60,0,21.93383294,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,0,0,0,0,0,0,3,65,0,0,63606,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,26415,3,4,312,11595,312,0,104.0,180.133284,5803,0,2898.75,3347.191198,450766.6099,265.0009464,4402.5,8058.871602,20132,5,5984,2992.0,4224.255911,5979,5,26409,8803.0,10253.63843,20132,159,0,0,0,0,104,136,113.5718342,151.4291122,0,5803,1488.375,2661.829013,7085333.696,0,0,0,1,0,0,0,0,1,1701.0,104.0,2898.75,104,0,0,0,0,0,0,3,312,4,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,1
80,995452,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2.009137558,995452.0,0.0,995452,995452,995452,995452.0,0.0,995452,995452,0,0.0,0.0,0,0,0,0,0,0,40,0,2.009137558,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,31830,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,86429581,7,5,330,11595,330,0,47.14285714,124.7282761,5803,0,2319.0,3175.423909,137.9735949,0.138841353,7857234.636,25700000.0,85400000,1,86400000,14400000.0,34800000.0,85400000,1,1355,338.75,376.1554422,876,4,0,0,0,0,240,168,0.080990789,0.057850564,0,5803,917.3076923,2167.796092,4699339.897,0,0,0,0,1,0,0,0,0,993.75,47.14285714,2319.0,240,0,0,0,0,0,0,7,330,5,11595,251,235,1,32,4.0,0.0,4,4,85400000.0,0.0,85400000,85400000,1
80,96,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,20833.33333,96.0,0.0,96,96,96,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0,0,0,40,0,20833.33333,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,255,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
10010,97,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,164948.4536,41237.1134,32.33333333,27.15388247,49,1,49,49.0,0.0,49,49,47,47.0,0.0,47,47,0,0,0,0,48,40,20618.5567,20618.5567,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
80,72158776,8,4,56,11601,20,0,7.0,5.656854249,8760,0,2900.25,4128.319301,161.5465318,0.166299938,6559888.727,20200000.0,67300000,1,71100000,10200000.0,25300000.0,67300000,1,1016746,338915.3333,580589.5432,1009310,188,0,0,0,0,172,92,0.110866626,0.055433313,0,8760,897.1538462,2488.507044,6192667.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3799038.0,0.0,3799038,3799038,67300000.0,0.0,67300000,67300000,1
54569,93280,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,192.9674099,32.16123499,46640.0,65891.0383,93232,48,93280,93280.0,0.0,93280,93280,0,0.0,0.0,0,0,0,0,0,0,40,20,21.44082333,10.72041166,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,165,256,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,2011991,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.91060348,2.485100579,502997.75,1005122.912,2010682,3,2011991,502997.75,1005122.912,2010682,3,0,0.0,0.0,0,0,0,0,0,0,100,0,2.485100579,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
46282,59,1,1,187,6,187,187,187.0,0.0,6,6,6.0,0.0,3271186.441,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,16949.15254,16949.15254,6,187,126.6666667,104.5003987,10920.33333,0,0,0,0,1,1,0,0,1,190.0,187.0,6.0,20,0,0,0,0,0,0,1,187,1,6,58,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,164,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0.0,0.0,396341.4634,18292.68293,82.0,48.08326112,116,48,164,82.0,48.08326112,116,48,0,0.0,0.0,0,0,0,0,0,0,60,0,18292.68293,0.0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0.0,60,0,0,0,0,0,0,3,65,0,0,16425,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5733700,6,6,910,1084,446,0,151.6666667,228.001462,533,0,180.6666667,272.9261194,347.7684567,2.092889408,521245.4545,1454848.049,4902265,77,831435,166287.0,117693.9636,274637,596,5648120,1129624.0,2172507.604,5004036,38180,0,0,0,0,132,132,1.046444704,1.046444704,0,533,153.3846154,234.5877727,55031.42308,0,0,0,1,0,0,0,0,1,166.1666667,151.6666667,180.6666667,132,0,0,0,0,0,0,6,910,6,1084,8192,62,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
2608,51,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,313725.4902,78431.37255,17.0,27.71281292,49,1,49,49.0,0.0,49,49,1,1.0,0.0,1,1,0,0,0,0,48,40,39215.68627,39215.68627,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
80,684,4,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5847.953216,228.0,276.0235497,536,3,684,228.0,276.0235497,536,3,0,0.0,0.0,0,0,0,0,0,0,128,0,5847.953216,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,128,0,0,0,0,0,0,4,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,220,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,1127272.72727273,18181.8181818182,73.3333333333,85.1488892079,168,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,76,64,9090.9090909091,9090.9090909091,38,86,57.2,26.2906827602,691.2,0,0,0,0,0,0,0,0,1,71.5,38.0,86.0,76,0,0,0,0,0,0,2,76,2,172,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85749284,7,6,351,11595,351,0,50.14285714,132.66553,5792,0,1932.5,2181.008184,139.3131166,0.151604764,7145773.667,24700000.0,85600000,23,85600000,14300000.0,34900000.0,85600000,245,149464,29892.8,58613.58577,134100,46,0,0,0,0,232,200,0.081633335,0.06997143,0,5792,853.2857143,1666.898798,2778551.604,0,0,0,0,1,0,0,0,0,918.9230769,50.14285714,1932.5,232,0,0,0,0,0,0,7,351,6,11595,251,235,1,32,825.0,0.0,825,825,85600000.0,0.0,85600000,85600000,1
53,86166,1,1,52,68,52,52,52.0,0.0,68,68,68.0,0.0,1392.660678,23.2110113,86166.0,0.0,86166,86166,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,11.60550565,11.60550565,52,68,57.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,86.0,52.0,68.0,20,0,0,0,0,0,0,1,52,1,68,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
31337,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,0
53,76658,4,2,176,200,44,44,44.0,0.0,100,100,100.0,0.0,4904.902293,78.26971745,15331.6,23023.19762,51705,3,24949,8316.333333,14399.11571,24943,3,4,4.0,0.0,4,4,0,0,0,0,104,40,52.17981163,26.08990582,44,100,60.0,27.32520204,746.6666667,0,0,0,0,0,0,0,0,0,70.0,44.0,100.0,104,0,0,0,0,0,0,4,176,2,200,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
58750,4,2,0,37,0,37,0,18.5,26.1629509,0,0,0.0,0.0,9250000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,37,24.66666667,21.36195996,456.3333333,0,1,0,0,1,0,0,0,0,37.0,18.5,0.0,64,0,0,0,0,0,0,2,37,0,0,978,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,201,2,2,64,228,32,32,32.0,0.0,114,114,114.0,0.0,1452736.31840796,19900.4975124378,67.0,32.9089653438,105,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,40,40,9950.2487562189,9950.2487562189,32,114,64.8,44.9132497154,2017.2,0,0,0,0,0,0,0,0,1,81.0,32.0,114.0,40,0,0,0,0,0,0,2,64,2,228,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,24243,2,2,110,222,55,55,55.0,0.0,111,111,111.0,0.0,13694.67475,164.9960813,8081.0,13952.55342,24192,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,64,40,82.49804067,82.49804067,55,111,77.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,96.75,55.0,111.0,64,0,0,0,0,0,0,2,110,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,65234,1,1,46,76,46,46,46.0,0.0,76,76,76.0,0.0,1870.190392,30.65885888,65234.0,0.0,65234,65234,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15.32942944,15.32942944,46,76,56.0,17.32050808,300.0,0,0,0,0,0,0,0,0,1,84.0,46.0,76.0,20,0,0,0,0,0,0,1,46,1,76,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,140,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1628571.429,28571.42857,46.66666667,76.50054466,135,2,3,3.0,0.0,3,3,2,2.0,0.0,2,2,0,0,0,0,40,40,14285.71429,14285.71429,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,40,0,0,0,0,0,0,2,74,2,154,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
60976,629,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3179.650238,629.0,0.0,629,629,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,1589.825119,1589.825119,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,127,32850,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
48778,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,10300000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,59,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,527,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3795.066414,527.0,0.0,527,527,527,527.0,0.0,527,527,0,0.0,0.0,0,0,0,0,0,0,64,0,3795.066414,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,327,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,142351,10,7,558,4115,201,0,55.8,72.80384605,1430,0,587.8571429,648.7453092,32827.30715,119.4231161,8896.9375,14728.04586,36513,3,142351,15816.77778,17495.89107,38251,3,83459,13909.83333,20870.42075,44690,49,0,0,0,0,212,152,70.24889182,49.17422428,0,1430,259.6111111,473.4064463,224113.6634,0,0,0,1,0,0,0,0,0,274.8823529,55.8,587.8571429,212,0,0,0,0,0,0,10,558,7,4115,8192,343,9,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,117528028,24,20,1534,5728,566,0,63.9166666667,152.1152071027,1460,0,286.4,508.1770723302,61.7895162846,0.3743787822,2733209.95348837,4392936.81510921,10008412,1,117528028,5109914.26086957,4936296.93794555,10031365,3,111933269,5891224.68421053,4986591.11616594,10031634,49,0,0,0,0,492,544,0.2042066085,0.1701721737,0,1460,161.3777777778,369.4422878345,136487.604040404,0,0,0,1,0,0,0,0,0,165.0454545455,63.9166666667,286.4,492,0,0,0,0,0,0,24,1534,20,5728,8192,1017,23,20,166053.916666667,495078.17378626,1738138,22892,9627948.16666667,1277463.00916208,10008412,5571742,0
53,49615,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,5804.69616,80.62078001,16538.33333,28639.17143,49608,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,40.31039,40.31039,42,102,66.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,82.5,42.0,102.0,40,0,0,0,0,0,0,2,84,2,204,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,506476,17,17,4179,16785,1460,0,245.8235294118,514.7833567743,2920,0,987.3529411765,849.3877899093,41391.8922120693,67.1305254346,15347.7575757576,32422.5502534794,90746,0,506368,31648.0,48142.413943078,130161,0,415871,25991.9375,39916.23532427,91007,3,0,0,0,0,364,348,33.5652627173,33.5652627173,0,2920,598.9714285714,782.6531605685,612545.969747899,0,0,0,1,0,0,0,0,1,616.5882352941,245.8235294118,987.3529411765,364,0,0,0,0,0,0,17,4179,17,16785,65535,13,16,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,228,2,2,74,154,37,37,37.0,0.0,77,77,77.0,0.0,1000000.0,17543.85965,76.0,125.574679,221,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,64,64,8771.929825,8771.929825,37,77,53.0,21.9089023,480.0,0,0,0,0,0,0,0,0,1,66.25,37.0,77.0,64,0,0,0,0,0,0,2,74,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,21596884,12,10,1935,4142,809,0,161.25,298.9922848,1867,0,414.2,674.9111546,281.3831847,1.01866547,1028423.048,3006855.099,10000000,1,21600000,1960092.182,4018596.665,10100000,191,21600000,2395654.111,4372006.442,10100000,3,0,0,0,0,260,212,0.555635711,0.463029759,0,1867,264.2173913,500.2223103,250222.3597,0,0,0,1,0,0,0,0,0,276.2272727,161.25,414.2,260,0,0,0,0,0,0,12,1935,10,4142,29200,8201,11,20,742942.0,1000150.216,1450155,35729,10000000.0,9510.586207,10000000,10000000,0
53,38880,2,2,72,352,36,36,36.0,0.0,176,176,176.0,0.0,10905.3497942387,102.8806584362,12960.0,22404.955545593,38831,1,1,1.0,0.0,1,1,48,48.0,0.0,48,48,0,0,0,0,40,64,51.4403292181,51.4403292181,36,176,92.0,76.6811580507,5880.0,0,0,0,0,0,0,0,0,1,115.0,36.0,176.0,40,0,0,0,0,0,0,2,72,2,352,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51056,64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,29200,64240,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
